epoch,train_loss,train_acc,train_acc_percent,val_loss,val_macro_f1,val_macro_f1_percent,val_weighted_f1,val_weighted_f1_percent,val_micro_f1,val_micro_f1_percent,val_acc,val_acc_percent,learning_rate,epochs_without_improvement,is_best_f1_this_run,val_macro_f1_network_6,val_acc_network_6
1,0.4099226919245627,0.8623692850194552,86.23692850194551,0.12891813701596752,0.9569471064449648,95.69471064449648,0.9569188983802301,95.69188983802302,0.9569540934477592,95.69540934477591,0.9569540934477592,95.69540934477591,0.0008,0,True,0.9569471064449648,0.9569540934477592
2,0.08674647963464492,0.9721546692607004,97.21546692607004,0.0799946418867029,0.9744010986219381,97.44010986219381,0.9743406301143033,97.43406301143033,0.974390410025882,97.4390410025882,0.974390410025882,97.4390410025882,0.0008,0,True,0.9744010986219381,0.974390410025882
3,0.0647849393972279,0.9788272130350194,97.88272130350194,0.06487118684012315,0.9786165783653995,97.86165783653995,0.9785555301850931,97.85555301850931,0.9786132679471462,97.86132679471461,0.9786132679471462,97.86132679471461,0.0008,0,True,0.9786165783653995,0.9786132679471462
4,0.05698024675047119,0.9808791342412452,98.08791342412452,0.06574662016897366,0.9786059065968118,97.86059065968118,0.9785483993544553,97.85483993544553,0.9786132679471462,97.86132679471461,0.9786132679471462,97.86132679471461,0.0008,1,False,0.9786059065968118,0.9786132679471462
5,0.04996179414239027,0.9828398589494164,98.28398589494164,0.054649553936103296,0.9817860925650967,98.17860925650967,0.9816957618972519,98.16957618972519,0.9817463560822777,98.17463560822776,0.9817463560822777,98.17463560822776,0.0008,0,True,0.9817860925650967,0.9817463560822777
6,0.04672776219156002,0.9843598005836576,98.43598005836576,0.059611369759358206,0.9806354937285973,98.06354937285973,0.9805778525484381,98.05778525484381,0.9806565862961449,98.06565862961449,0.9806565862961449,98.06565862961449,0.0008,1,False,0.9806354937285973,0.9806565862961449
7,0.04459552224435579,0.9849373784046692,98.49373784046692,0.06383985043342771,0.9789127742324235,97.89127742324236,0.9788241293227242,97.88241293227242,0.9788857103936793,97.88857103936793,0.9788857103936793,97.88857103936793,0.0008,2,False,0.9789127742324235,0.9788857103936793
8,0.0432372471274163,0.9854237597276264,98.54237597276264,0.06476377503111444,0.9783739463968129,97.83739463968129,0.9782952535175421,97.82952535175421,0.978340825500613,97.8340825500613,0.978340825500613,97.8340825500613,0.0008,3,False,0.9783739463968129,0.978340825500613
9,0.04019386261331954,0.9865333171206225,98.65333171206225,0.06298936376797742,0.9795437619926357,97.95437619926358,0.979483525063128,97.9483525063128,0.9795668165100122,97.95668165100122,0.9795668165100122,97.95668165100122,0.0008,4,False,0.9795437619926357,0.9795668165100122
10,0.03837818233477466,0.987141293774319,98.7141293774319,0.05588498037179996,0.9816165991534025,98.16165991534025,0.9815362173206142,98.15362173206142,0.981610134859011,98.16101348590111,0.981610134859011,98.16101348590111,0.0008,5,False,0.9816165991534025,0.981610134859011
11,0.04023267571535324,0.9863965223735408,98.63965223735408,0.06200003701037374,0.9795705858088026,97.95705858088026,0.9794877433861472,97.94877433861473,0.9795668165100122,97.95668165100122,0.9795668165100122,97.95668165100122,0.0008,6,False,0.9795705858088026,0.9795668165100122
12,0.03550608054796371,0.987764469844358,98.7764469844358,0.06487137644455351,0.9793044019703736,97.93044019703736,0.9792300593420036,97.92300593420036,0.9792943740634791,97.9294374063479,0.9792943740634791,97.9294374063479,0.0008,7,False,0.9793044019703736,0.9792943740634791
13,0.0358916910343481,0.9879316634241245,98.79316634241245,0.053645578887442064,0.9835347298018369,98.35347298018368,0.9834617448585936,98.34617448585936,0.9835172319847432,98.35172319847432,0.9835172319847432,98.35172319847432,0.0008,0,True,0.9835347298018369,0.9835172319847432
14,0.03566629248616876,0.9879924610894941,98.79924610894942,0.05730050994918264,0.9812336372306194,98.12336372306194,0.9811514341000657,98.11514341000657,0.9812014711892113,98.12014711892112,0.9812014711892113,98.12014711892112,0.0008,1,False,0.9812336372306194,0.9812014711892113
15,0.03383293431360956,0.9887068336575876,98.87068336575877,0.054610121930981505,0.9836879291256604,98.36879291256604,0.9835944607921943,98.35944607921942,0.9836534532080098,98.36534532080098,0.9836534532080098,98.36534532080098,0.0008,0,True,0.9836879291256604,0.9836534532080098
16,0.031211226144878028,0.9895124027237354,98.95124027237354,0.056117964908480644,0.9838160923168342,98.38160923168343,0.9837222219195096,98.37222219195097,0.9837896744312764,98.37896744312764,0.9837896744312764,98.37896744312764,0.0008,0,True,0.9838160923168342,0.9837896744312764
17,0.036264432133954555,0.9879924610894941,98.79924610894942,0.06087358642754884,0.9828633940733194,98.28633940733194,0.9827781419668886,98.27781419668887,0.9828361258684103,98.28361258684103,0.9828361258684103,98.28361258684103,0.0008,1,False,0.9828633940733194,0.9828361258684103
18,0.03530271852149806,0.9879772616731517,98.79772616731518,0.055253995518232214,0.9824422547325291,98.24422547325291,0.9823614025599079,98.23614025599079,0.9824274621986105,98.24274621986106,0.9824274621986105,98.24274621986106,0.0008,2,False,0.9824422547325291,0.9824274621986105
19,0.034357256901084446,0.9885548394941635,98.85548394941634,0.057204511915815284,0.9830059858778402,98.30059858778401,0.9829144614220995,98.29144614220995,0.9829723470916769,98.2972347091677,0.9829723470916769,98.2972347091677,0.0008,3,False,0.9830059858778402,0.9829723470916769
20,0.031844434434374076,0.9893604085603113,98.93604085603113,0.059991661009603535,0.9825708544996147,98.25708544996147,0.9824961706388973,98.24961706388973,0.9825636834218772,98.25636834218771,0.9825636834218772,98.25636834218771,0.0008,4,False,0.9825708544996147,0.9825636834218772
21,0.03230558619707649,0.9891020184824902,98.91020184824903,0.057213447024596145,0.9825716721026508,98.25716721026508,0.9825032420606828,98.25032420606829,0.9825636834218772,98.25636834218771,0.9825636834218772,98.25636834218771,0.0008,5,False,0.9825716721026508,0.9825636834218772
22,0.029014810983178565,0.9905003647859922,99.05003647859922,0.060758878380574026,0.9822927719927693,98.22927719927694,0.9822236552857516,98.22236552857517,0.9822912409753439,98.2291240975344,0.9822912409753439,98.2291240975344,0.0008,6,False,0.9822927719927693,0.9822912409753439
23,0.03434037677182704,0.9884940418287937,98.84940418287937,0.063272289417941,0.9823116614827827,98.23116614827828,0.9822239344929646,98.22239344929646,0.9822912409753439,98.2291240975344,0.9822912409753439,98.2291240975344,0.0008,7,False,0.9823116614827827,0.9822912409753439
24,0.031017829017199083,0.9894516050583657,98.94516050583657,0.06328769047455542,0.980951507072247,98.0951507072247,0.9808757917526789,98.08757917526789,0.9809290287426781,98.0929028742678,0.9809290287426781,98.0929028742678,0.0004,8,False,0.980951507072247,0.9809290287426781
25,0.02672926972054873,0.9911235408560312,99.11235408560312,0.05487383465314734,0.9847643673310494,98.47643673310495,0.9846796640839743,98.46796640839743,0.9847432229941425,98.47432229941425,0.9847432229941425,98.47432229941425,0.0004,0,True,0.9847643673310494,0.9847432229941425
26,0.025463912860718682,0.9916099221789884,99.16099221789884,0.055801334758770874,0.984915103160118,98.4915103160118,0.9848196221083074,98.48196221083074,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0004,0,True,0.984915103160118,0.984879444217409
27,0.024930236246871695,0.9917619163424124,99.17619163424123,0.05385270554186969,0.9851777094598919,98.51777094598918,0.9850880112331925,98.50880112331924,0.9851518866639423,98.51518866639422,0.9851518866639423,98.51518866639422,0.0004,0,True,0.9851777094598919,0.9851518866639423
28,0.024623875409284977,0.9918835116731517,99.18835116731518,0.05485135336117498,0.98490537667881,98.490537667881,0.9848190093839396,98.48190093839396,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0004,1,False,0.98490537667881,0.984879444217409
29,0.024604807687553683,0.9919595087548638,99.19595087548639,0.05771964139722545,0.9853125821292652,98.53125821292652,0.9852264111495923,98.52264111495923,0.9852881078872088,98.52881078872088,0.9852881078872088,98.52881078872088,0.0004,0,True,0.9853125821292652,0.9852881078872088
30,0.02453243450700135,0.9920203064202334,99.20203064202335,0.05586787236147914,0.9849048358315644,98.49048358315645,0.9848135858473861,98.48135858473862,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0004,1,False,0.9849048358315644,0.984879444217409
31,0.024844800658408075,0.9918835116731517,99.18835116731518,0.06006766348306475,0.9846401059065362,98.46401059065361,0.9845501780103915,98.45501780103915,0.9846070017708759,98.46070017708759,0.9846070017708759,98.46070017708759,0.0004,2,False,0.9846401059065362,0.9846070017708759
32,0.026303774273160715,0.991229936770428,99.1229936770428,0.06664847351353743,0.9813558653539558,98.13558653539557,0.9812729637592633,98.12729637592633,0.9813376924124778,98.13376924124778,0.9813376924124778,98.13376924124778,0.0004,3,False,0.9813558653539558,0.9813376924124778
33,0.026503126097096544,0.9912755350194552,99.12755350194551,0.06149541689404126,0.9831168540313983,98.31168540313982,0.9830316725276527,98.30316725276526,0.9831085683149434,98.31085683149435,0.9831085683149434,98.31085683149435,0.0004,4,False,0.9831168540313983,0.9831085683149434
34,0.025933536592189672,0.9914579280155642,99.14579280155642,0.058864111979973724,0.984351973347354,98.4351973347354,0.9842654337489006,98.42654337489006,0.9843345593243428,98.43345593243427,0.9843345593243428,98.43345593243427,0.0004,5,False,0.984351973347354,0.9843345593243428
35,0.025895221939796025,0.9914427285992218,99.14427285992218,0.06402739933852492,0.9838231261794084,98.38231261794084,0.9837390043543012,98.37390043543012,0.9837896744312764,98.37896744312764,0.9837896744312764,98.37896744312764,0.0004,6,False,0.9838231261794084,0.9837896744312764
36,0.025968774567006685,0.99130593385214,99.130593385214,0.06131883672085302,0.9838166125765753,98.38166125765753,0.9837278540924538,98.37278540924538,0.9837896744312764,98.37896744312764,0.9837896744312764,98.37896744312764,0.0004,7,False,0.9838166125765753,0.9837896744312764
37,0.02577193986247602,0.9914883268482491,99.14883268482491,0.06410921210872716,0.9830068507848811,98.30068507848812,0.9829147206135974,98.29147206135974,0.9829723470916769,98.2972347091677,0.9829723470916769,98.2972347091677,0.0002,8,False,0.9830068507848811,0.9829723470916769
38,0.024097366738658588,0.9920355058365758,99.20355058365759,0.05808466184755851,0.984900849852157,98.4900849852157,0.9848178309440716,98.48178309440716,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0002,9,False,0.984900849852157,0.984879444217409
39,0.023509143759289954,0.9922786964980544,99.22786964980544,0.05965601601477327,0.9849025155645978,98.49025155645978,0.9848176224459199,98.48176224459199,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0002,10,False,0.9849025155645978,0.984879444217409
40,0.02331677491410639,0.9922178988326849,99.22178988326849,0.06204813783024919,0.9846335679069199,98.46335679069199,0.9845416566965244,98.45416566965244,0.9846070017708759,98.46070017708759,0.9846070017708759,98.46070017708759,0.0002,11,False,0.9846335679069199,0.9846070017708759
41,0.023242554951691093,0.992369892996109,99.2369892996109,0.05861604740393573,0.9849091208083809,98.49091208083809,0.9848207229843684,98.48207229843683,0.984879444217409,98.4879444217409,0.984879444217409,98.4879444217409,0.0002,12,False,0.9849091208083809,0.984879444217409
42,0.023117518775411502,0.9923546935797666,99.23546935797665,0.061298851566068055,0.984770974502376,98.47709745023761,0.9846846311878926,98.46846311878926,0.9847432229941425,98.47432229941425,0.9847432229941425,98.47432229941425,0.0002,13,False,0.984770974502376,0.9847432229941425
43,0.02296698760197784,0.9925066877431906,99.25066877431907,0.06000946352964845,0.9843660421138111,98.43660421138111,0.9842734446508379,98.42734446508379,0.9843345593243428,98.43345593243427,0.9843345593243428,98.43345593243427,0.0002,14,False,0.9843660421138111,0.9843345593243428
44,0.02292821601355731,0.9924762889105059,99.24762889105058,0.06161580131999377,0.9847807950571392,98.47807950571392,0.9846946995979536,98.46946995979536,0.9847432229941425,98.47432229941425,0.9847432229941425,98.47432229941425,0.0002,15,False,0.9847807950571392,0.9847432229941425
45,0.023159213829785585,0.992369892996109,99.2369892996109,0.06355269015606108,0.9846105630996125,98.46105630996125,0.9845228892875401,98.452288928754,0.9846070017708759,98.46070017708759,0.9846070017708759,98.46070017708759,0.0001,16,False,0.9846105630996125,0.9846070017708759
